,start,end,duration,round_epochs,loss,acc,f1score,val_loss,val_acc,val_f1score,activation1,activation2,batch_size,dropout,epochs,kernel_initializer,layer1_units,layer2_units,layer3_units,losses,lr,optimizer,use_bias
1808,09/22/20-074153,09/22/20-074212,18.755284547805786,112,0.044645372092723845,0.8725333213806152,0.6034538149833679,0.048938524812459944,0.86080002784729,0.5914172530174255,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,60,0.0,112,uniform,83,50,38,logcosh,1.0,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
1809,09/22/20-074212,09/22/20-074230,17.73123836517334,106,0.04936001199732224,0.8658666610717773,0.571605920791626,0.053625384353101255,0.8503999710083008,0.5279541611671448,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,55,0.4,106,uniform,38,30,38,logcosh,0.1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,False
1810,09/22/20-074230,09/22/20-074252,21.8617947101593,124,0.04474005123972893,0.8706666827201843,0.6117685437202454,0.048524395078420636,0.8615999817848206,0.6088674664497375,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,60,0.24,124,normal,29,25,32,logcosh,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
1811,09/22/20-074252,09/22/20-074328,36.06717276573181,124,0.043108681783080104,0.8848000168800354,0.6136316061019897,0.055535031110048295,0.8399999737739563,0.5018296241760254,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,40,0.32,124,uniform,38,20,23,logcosh,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
1812,09/22/20-074329,09/22/20-074400,31.40649938583374,130,0.033803194481879476,0.9026666879653931,0.7024354338645935,0.061435699686408045,0.8352000117301941,0.5145378708839417,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,50,0.4,130,normal,56,40,20,logcosh,5.0,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
1813,09/22/20-074401,09/22/20-074425,24.465044498443604,112,0.030749603169659773,0.9194666743278503,0.7762369513511658,0.060454356278292834,0.843999981880188,0.5849629044532776,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,55,0.4,112,normal,20,50,35,logcosh,5.0,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
1814,09/22/20-074426,09/22/20-074502,35.95623564720154,136,0.01865950772027717,0.9538666605949402,0.8751553893089294,0.0764909608066082,0.8095999956130981,0.4833957850933075,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,55,0.4,136,uniform,65,40,35,logcosh,5.0,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
1815,09/22/20-074502,09/22/20-074521,18.70674729347229,112,0.36002187422911325,0.8613333106040955,0.5327374339103699,0.4267741919755936,0.8312000036239624,0.42967352271080017,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,65,0.32,112,uniform,20,45,32,binary_crossentropy,1.0,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
1816,09/22/20-074521,09/22/20-074548,27.01781415939331,112,0.21309308488667011,0.7978666424751282,0.0,1.391634604871273,0.7919999957084656,0.0,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,45,0.24,112,uniform,56,35,20,binary_crossentropy,5.0,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
1817,09/22/20-074548,09/22/20-074632,43.91362380981445,136,0.10252814563177526,0.9522666931152344,0.8500668406486511,1.5373100573718548,0.8167999982833862,0.4936599135398865,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,30,0.4,136,uniform,65,35,29,binary_crossentropy,5.0,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,False
1818,09/22/20-074633,09/22/20-074714,41.79694986343384,142,0.2256027098496755,0.9077333211898804,0.7305370569229126,0.5048859413266182,0.8407999873161316,0.5284045934677124,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,35,0.32,142,uniform,92,40,23,binary_crossentropy,1.0,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
1819,09/22/20-074715,09/22/20-074733,18.587794542312622,100,0.025414273302575265,0.9336000084877014,0.8013622760772705,0.06274946695566178,0.8367999792098999,0.5427176356315613,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,55,0.24,100,uniform,29,50,38,logcosh,5.0,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
1820,09/22/20-074734,09/22/20-074805,30.87233829498291,136,0.3266103227933248,0.8661333322525024,0.5904813408851624,0.3478604793548584,0.8543999791145325,0.5838501453399658,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,50,0.08,136,uniform,38,35,23,binary_crossentropy,0.1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
1821,09/22/20-074805,09/22/20-074836,31.436901330947876,106,0.3246917750239372,0.8682666420936584,0.5948579907417297,0.34348827224969863,0.8543999791145325,0.5618029832839966,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,65,0.32,106,normal,74,20,32,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
1822,09/22/20-074837,09/22/20-074915,37.59929823875427,112,0.044675339758396146,0.8730666637420654,0.6063923239707947,0.048584868907928465,0.8551999926567078,0.5572319030761719,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,50,0.32,112,uniform,83,25,23,logcosh,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
1823,09/22/20-074915,09/22/20-074948,32.85558032989502,148,0.3803954555988312,0.8389333486557007,0.4278571903705597,0.39003963232040406,0.8392000198364258,0.44987913966178894,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,60,0.08,148,uniform,29,35,26,binary_crossentropy,0.1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
1824,09/22/20-074948,09/22/20-075022,33.175804138183594,148,0.29176552000641826,0.8818666934967041,0.6344339847564697,0.36861650159955023,0.8551999926567078,0.6008905172348022,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,55,0.08,148,normal,29,50,32,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
1825,09/22/20-075022,09/22/20-075058,36.14466714859009,124,0.044908604435622695,0.8727999925613403,0.6119307279586792,0.04876257658749819,0.8560000061988831,0.548164427280426,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,65,0.0,124,normal,20,30,32,logcosh,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
1826,09/22/20-075059,09/22/20-075128,29.809284448623657,100,0.10807522749900818,0.9445333480834961,0.8492350578308105,1.3382101509571076,0.8208000063896179,0.5175670385360718,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,40,0.16,100,uniform,56,55,20,binary_crossentropy,5.0,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
1827,09/22/20-075129,09/22/20-075149,20.26941156387329,100,0.04671118461340666,0.8661333322525024,0.5884495973587036,0.049319643277674914,0.8503999710083008,0.5431522130966187,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,55,0.16,100,normal,38,55,29,logcosh,0.1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
1828,09/22/20-075149,09/22/20-075218,28.49656343460083,112,0.3259656059741974,0.8655999898910522,0.5804092288017273,0.3441304664611816,0.8568000197410583,0.5813181400299072,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,60,0.16,112,uniform,74,40,26,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
1829,09/22/20-075219,09/22/20-075307,48.447590351104736,100,0.32789000833034515,0.8664000034332275,0.5899746417999268,0.3467423112988472,0.8575999736785889,0.5724987387657166,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,35,0.32,100,uniform,29,30,38,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
1830,09/22/20-075307,09/22/20-075340,32.49495792388916,112,0.041195247617860635,0.8826666474342346,0.6392368674278259,0.05310856021940708,0.8392000198364258,0.5117709040641785,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,65,0.24,112,normal,74,40,29,logcosh,1.0,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
1831,09/22/20-075340,09/22/20-075409,28.133273124694824,106,0.3302263896862666,0.8634666800498962,0.5782985687255859,0.34856321904063226,0.8551999926567078,0.5811261534690857,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,55,0.08,106,uniform,20,50,20,binary_crossentropy,0.1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
1832,09/22/20-075409,09/22/20-075446,36.701679944992065,112,0.21070974008242288,0.9109333157539368,0.7143153548240662,0.4823050118088722,0.8432000279426575,0.5235971212387085,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,35,0.32,112,normal,56,55,35,binary_crossentropy,1.0,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
1833,09/22/20-075446,09/22/20-075516,29.838412046432495,106,0.26701261576016744,0.8898666501045227,0.66887366771698,0.395717987537384,0.853600025177002,0.588350236415863,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,40,0.0,106,normal,20,55,38,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
1834,09/22/20-075516,09/22/20-075551,35.089802980422974,100,0.3497334295809269,0.8554666638374329,0.526009738445282,0.3804749732613564,0.8384000062942505,0.4775788486003876,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,45,0.0,100,uniform,38,55,38,binary_crossentropy,0.1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,False
1835,09/22/20-075552,09/22/20-075640,47.76668643951416,106,0.3251633756955465,0.864799976348877,0.5834466218948364,0.3430631949007511,0.853600025177002,0.5420867800712585,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,35,0.32,106,uniform,47,20,35,binary_crossentropy,1.0,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
1836,09/22/20-075640,09/22/20-075725,45.06030797958374,130,0.15104361732800803,0.937333345413208,0.8157943487167358,1.6698826718330384,0.8407999873161316,0.5032325983047485,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,40,0.24,130,normal,74,55,26,binary_crossentropy,5.0,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
1837,09/22/20-075726,09/22/20-075835,69.61381697654724,142,0.04011305390298366,0.8912000060081482,0.6478624939918518,0.053179983101785185,0.8432000279426575,0.49378880858421326,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,30,0.32,142,normal,83,45,26,logcosh,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
1838,09/22/20-075836,09/22/20-075922,46.383338928222656,148,0.31035499821106594,0.8738666772842407,0.6202653050422668,0.34323669981956484,0.8583999872207642,0.5913192629814148,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,55,0.24,148,normal,47,35,23,binary_crossentropy,1.0,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,False
1839,09/22/20-075923,09/22/20-080015,51.672510623931885,118,0.06147932608798146,0.8293333053588867,0.3570690453052521,0.059971145495772364,0.8303999900817871,0.37961193919181824,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,35,0.32,118,uniform,20,50,26,logcosh,0.1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
1840,09/22/20-080015,09/22/20-080036,20.585074424743652,100,0.32400172781944275,0.8658666610717773,0.595885694026947,0.3427041603922844,0.8568000197410583,0.5562213063240051,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,65,0.32,100,uniform,65,45,35,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
1841,09/22/20-080036,09/22/20-080107,30.62952494621277,112,0.168586289520065,0.9386666417121887,0.8372469544410706,0.534139614701271,0.8191999793052673,0.5248867869377136,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,55,0.16,112,uniform,92,40,35,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
1842,09/22/20-080107,09/22/20-080157,49.46831178665161,118,0.1714511323031038,0.9274666905403137,0.8006201982498169,0.7290743121802807,0.8208000063896179,0.5292880535125732,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,35,0.0,118,uniform,29,55,35,binary_crossentropy,5.0,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
1843,09/22/20-080158,09/22/20-080259,61.182350158691406,136,0.019856045560125494,0.9527999758720398,0.8724621534347534,0.06314878158271313,0.8447999954223633,0.5442025661468506,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,45,0.16,136,normal,92,40,20,logcosh,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
1844,09/22/20-080259,09/22/20-080337,38.029995918273926,100,0.40475633668899536,0.8322666883468628,0.33653077483177185,0.4302736566066742,0.8223999738693237,0.30416539311408997,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,60,0.24,100,uniform,56,25,26,binary_crossentropy,0.1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,False
1845,09/22/20-080338,09/22/20-080433,55.44901180267334,130,0.15909336343407632,0.923466682434082,0.7751366496086121,0.872768030077219,0.8375999927520752,0.5407889485359192,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,45,0.32,130,normal,83,25,35,binary_crossentropy,5.0,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
1846,09/22/20-080434,09/22/20-080510,36.141876459121704,136,0.020677903301781042,0.9450666904449463,0.8437284827232361,0.06409091414511203,0.8392000198364258,0.5418111085891724,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,65,0.0,136,uniform,29,40,23,logcosh,5.0,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
1847,09/22/20-080511,09/22/20-080605,54.97187781333923,130,0.13850286750495433,0.9405333399772644,0.8318910002708435,1.5476901766061784,0.8303999900817871,0.5305731892585754,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,45,0.24,130,uniform,74,55,26,binary_crossentropy,5.0,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
1848,09/22/20-080606,09/22/20-080642,36.25145673751831,106,0.3237342991133531,0.8666666746139526,0.5847334265708923,0.344285039961338,0.853600025177002,0.5613983869552612,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,35,0.4,106,uniform,92,45,38,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
1849,09/22/20-080643,09/22/20-080712,29.418663501739502,118,0.02370304536446929,0.9359999895095825,0.8144484758377075,0.06369060450792313,0.8360000252723694,0.4877207577228546,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,45,0.16,118,normal,74,40,23,logcosh,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
1850,09/22/20-080712,09/22/20-080746,33.17109704017639,130,0.17508337118228276,0.9290666580200195,0.8019131422042847,0.9191287682056427,0.8352000117301941,0.5330607891082764,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,40,0.24,130,normal,92,40,35,binary_crossentropy,5.0,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
1851,09/22/20-080746,09/22/20-080824,37.98833465576172,130,0.3174793729186058,0.8725333213806152,0.613544762134552,0.3464292733669281,0.8560000061988831,0.588518500328064,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,45,0.4,130,normal,38,55,38,binary_crossentropy,1.0,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
1852,09/22/20-080824,09/22/20-080845,20.755969762802124,100,0.026199521645903587,0.9341333508491516,0.8052060008049011,0.06011787831783295,0.8424000144004822,0.521381139755249,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,50,0.32,100,normal,83,35,32,logcosh,1.0,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,False
1853,09/22/20-080845,09/22/20-080914,28.32540535926819,130,0.12209700841456651,0.9482666850090027,0.8591872453689575,0.9629896267652511,0.8208000063896179,0.4733275771141052,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,45,0.0,130,normal,29,50,32,binary_crossentropy,5.0,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
1854,09/22/20-080914,09/22/20-080952,37.71042799949646,106,0.16176295173168181,0.9431999921798706,0.8330409526824951,0.5267511763572693,0.8248000144958496,0.49920085072517395,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,45,0.16,106,normal,92,30,32,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
1855,09/22/20-080953,09/22/20-081057,63.89090061187744,142,0.027237845472525807,0.9319999814033508,0.8066673278808594,0.06957335263863205,0.8136000037193298,0.5129204392433167,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,45,0.4,142,normal,29,20,38,logcosh,1.0,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
1856,09/22/20-081057,09/22/20-081125,27.958138465881348,106,0.3254795924226443,0.8679999709129333,0.5934495329856873,0.36970725053548814,0.8432000279426575,0.5004708766937256,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,65,0.08,106,uniform,47,40,20,binary_crossentropy,0.1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
1857,09/22/20-081126,09/22/20-081152,25.666066884994507,100,0.13360110773518682,0.9397333264350891,0.8395323157310486,1.2450528050363063,0.8032000064849854,0.5166473388671875,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,45,0.32,100,uniform,56,40,23,binary_crossentropy,5.0,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
1858,09/22/20-081152,09/22/20-081301,69.09358716011047,130,0.04891540046036243,0.8672000169754028,0.5607438683509827,0.054995332144200805,0.8407999873161316,0.4978521764278412,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,30,0.16,130,uniform,20,40,23,logcosh,0.1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
1859,09/22/20-081302,09/22/20-081358,56.61689329147339,130,0.1773428149819374,0.9079999923706055,0.7069193124771118,0.8098280684351921,0.843999981880188,0.5497915744781494,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,30,0.4,130,uniform,47,35,35,binary_crossentropy,1.0,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
